Date,Value
2013-03-05 00:00:00-05:00,112.93547738226968
2013-03-06 00:00:00-05:00,112.84576584579682
2013-03-07 00:00:00-05:00,112.89928004428049
2013-03-08 00:00:00-05:00,113.03533956830319
2013-03-11 00:00:00-04:00,113.14281636908632
2013-03-12 00:00:00-04:00,113.07491490033095
2013-03-13 00:00:00-04:00,112.90677087111558
2013-03-14 00:00:00-04:00,113.38917743780246
2013-03-15 00:00:00-04:00,113.41357366559033
2013-03-18 00:00:00-04:00,113.09545968597553
2013-03-19 00:00:00-04:00,112.90597639978438
2013-03-20 00:00:00-04:00,113.21088827733612
2013-03-21 00:00:00-04:00,112.80348046644508
2013-03-22 00:00:00-04:00,113.19214220884137
2013-03-25 00:00:00-04:00,112.9239083940312
2013-03-26 00:00:00-04:00,113.52214173137138
2013-03-27 00:00:00-04:00,113.69908360701831
2013-03-28 00:00:00-04:00,113.70526975382775
2013-04-01 00:00:00-04:00,113.43769672593166
2013-04-02 00:00:00-04:00,113.42943751207444
2013-04-03 00:00:00-04:00,112.79221301927939
2013-04-04 00:00:00-04:00,113.21512032449948
2013-04-05 00:00:00-04:00,113.4368407104537
2013-04-08 00:00:00-04:00,113.65801711168864
2013-04-09 00:00:00-04:00,113.98241783508485
2013-04-10 00:00:00-04:00,114.360161659645
2013-04-11 00:00:00-04:00,114.55161512074854
2013-04-12 00:00:00-04:00,114.14184960724405
2013-04-15 00:00:00-04:00,111.980322221915
2013-04-16 00:00:00-04:00,113.01007586490131
2013-04-17 00:00:00-04:00,111.99766324348143
2013-04-18 00:00:00-04:00,112.05727896510126
2013-04-19 00:00:00-04:00,112.57186683159813
2013-04-22 00:00:00-04:00,112.98749680986676
2013-04-23 00:00:00-04:00,113.37994680172838
2013-04-24 00:00:00-04:00,113.86096470594045
2013-04-25 00:00:00-04:00,114.41240216464112
2013-04-26 00:00:00-04:00,114.23554383419942
2013-04-29 00:00:00-04:00,114.96706863520325
2013-04-30 00:00:00-04:00,115.23675887498
2013-05-01 00:00:00-04:00,114.50014262537726
2013-05-02 00:00:00-04:00,115.16098943197595
2013-05-03 00:00:00-04:00,115.51875963845609
2013-05-06 00:00:00-04:00,115.58434741595771
2013-05-07 00:00:00-04:00,115.68145995282595
2013-05-08 00:00:00-04:00,116.250565718257
2013-05-09 00:00:00-04:00,115.78683712975253
2013-05-10 00:00:00-04:00,115.48738050371226
2013-05-13 00:00:00-04:00,115.14568367082101
2013-05-14 00:00:00-04:00,115.30043261126056
2013-05-15 00:00:00-04:00,115.45258218606513
2013-05-16 00:00:00-04:00,115.38843812579113
2013-05-17 00:00:00-04:00,115.5404429269338
2013-05-20 00:00:00-04:00,115.89858074615955
2013-05-21 00:00:00-04:00,115.91852060668347
2013-05-22 00:00:00-04:00,114.87903708812749
2013-05-23 00:00:00-04:00,114.56448430467375
2013-05-24 00:00:00-04:00,114.23157776891124
2013-05-28 00:00:00-04:00,114.12757031376282
2013-05-29 00:00:00-04:00,113.61873560668516
2013-05-30 00:00:00-04:00,113.77829809825879
2013-05-31 00:00:00-04:00,112.43321570508083
2013-06-03 00:00:00-04:00,113.10084734895175
2013-06-04 00:00:00-04:00,112.66666414178565
2013-06-05 00:00:00-04:00,111.78154126687993
2013-06-06 00:00:00-04:00,112.51575834730735
2013-06-07 00:00:00-04:00,112.56662723112998
2013-06-10 00:00:00-04:00,112.24463520809034
