Date,MVO-LW (Static),Equal-Weighted,MVO-Naive,LW Subset,RMT Relaxed (1.2) (Best γ=0.1),RMT Base (1.0) (Best γ=0.1),RMT High (1.4) (Best γ=0.1),Strict-Factor MVO,Expected Utility Optimized,ML Predicted MVO,ML Predicted MVO (Rolling),Strict-Factor MVO (Rolling)
2024-03-01,4.037851048117801,2.665593945480259,2.2203649020616716,3.1506125724455574,2.173690895313588,2.173718977578777,2.1736620522034085,3.5782718318477347,11.854757275420022,2.9448136231503876,2.6241132222241745,6.928653892962222
2024-03-04,4.0427849481688325,2.6657861177520896,2.2227249251343597,3.1555243430448563,2.174392012512883,2.1744205446172624,2.1743628451983894,3.5782718318477347,11.85259776342641,2.953592027401123,2.6241132222241745,6.928653892962222
2024-03-05,4.021583169468556,2.6576889053319843,2.2204369526114935,3.1548924003742824,2.147438803044077,2.147465632868358,2.1474112310711027,3.490326145670353,11.547569562637673,2.9383162490313866,2.5993264972878434,6.7583635266801565
2024-03-06,4.041658648198904,2.6733260284433866,2.2233031969722656,3.1709260914896227,2.161064018943266,2.1610911430696307,2.1610361500908475,3.5180001647480763,11.643010977762504,2.9557726704396123,2.600696111626346,6.811949086701113
2024-03-07,4.068139734436745,2.687364700758527,2.2271516875421393,3.187427976748358,2.1805931299678383,2.180620796097252,2.180564643916962,3.573518046283756,11.83380610433969,2.9722002920278032,2.606922084830055,6.919449076670452
2024-03-08,4.053872130213533,2.685752671241662,2.2259734917038094,3.1870181292030564,2.1692880219209614,2.1693157713856506,2.169259630519741,3.52037718817882,11.652978574081684,2.972474897056503,2.5937136696766796,6.816551747823865
2024-03-11,4.050260432585481,2.685416753724373,2.2256312182762055,3.183882244649442,2.1626170387505783,2.162644413943384,2.1625889707272257,3.5106997736706282,11.620222232335609,2.9668672763390886,2.592976173787236,6.7978132453129
2024-03-12,4.067789509492083,2.6905529131186783,2.2274242363005574,3.182088999110577,2.180413047734395,2.180441136136144,2.180384178361661,3.5826859306512464,11.86947720066258,2.971274437565833,2.6131204458343964,6.9372009693991386
2024-03-13,4.057156988830202,2.6924020399386137,2.223638187527046,3.1837066789257786,2.171057558902153,2.1710855067381183,2.171028805800274,3.543976533915989,11.740314872604726,2.9657010520244382,2.601247629581194,6.862247465309018
2024-03-14,4.041748337703256,2.679698319151186,2.2219377308577486,3.1613510205926083,2.1564987463357097,2.1565264337684744,2.1564701325235887,3.5446553848419065,11.745056308245486,2.9424582566767987,2.6104598972875133,6.86356193311125
2024-03-15,4.02080412788418,2.6745435707692877,2.217326576396554,3.1540658843541305,2.14231127662072,2.142338587955015,2.1422830644507798,3.4911751012740115,11.563846716405186,2.9309384333284223,2.5982303748141624,6.760007370363546
2024-03-18,4.0292947839275834,2.678789485934358,2.22019985622135,3.1568990027674713,2.1463808548938434,2.1464083463383847,2.1463524338083904,3.5083342473302386,11.622867248461176,2.934220009865712,2.606366894958429,6.793232846154465
2024-03-19,4.042857335565945,2.6858417489959487,2.225555741132924,3.166823922868657,2.155204755631862,2.1552323001221385,2.1551762300145367,3.5265299606009055,11.684062035703873,2.941641324183556,2.6153715218278637,6.828465440410148
2024-03-20,4.069920882543025,2.7017546433723543,2.2299554008326896,3.191213339158137,2.1771149049791214,2.177143339032665,2.1770855056045866,3.5659843165316176,11.82002826506172,2.965754439351629,2.618011328490918,6.90486141859733
2024-03-21,4.077900535975046,2.709086981984871,2.2361861752350283,3.1990838680259803,2.185611348516844,2.1856402406675532,2.185581564819923,3.5685351028052157,11.829385295936207,2.974980662705135,2.6301220834725823,6.909800538953525
2024-03-22,4.078016007890395,2.702416419983736,2.241199437261835,3.1928444461485768,2.1782019428383794,2.1782297346259374,2.1781730934162327,3.569725835549406,11.82806264122949,2.963937932946241,2.6394496924768482,6.912106170121645
2024-03-25,4.066528517994431,2.7006083188805112,2.2364508567046926,3.1889830792104967,2.1701222449943605,2.1701499500079486,2.1700934548747735,3.546087295186029,11.75031818535452,2.9562743614201055,2.629022686421041,6.866334559576315
2024-03-26,4.063875508213851,2.696670209544408,2.2375061186927003,3.189234053949005,2.164820434603017,2.164847804419585,2.1647919451573143,3.5314619510653764,11.698213714464542,2.9532138115113464,2.626357403844267,6.838015317148849
2024-03-27,4.090444256461249,2.717901128945145,2.244301140095364,3.2176814322434586,2.189494569512084,2.189522992292879,2.1894652514021065,3.549488604848334,11.759678295429769,2.9871517195613864,2.6323301595131654,6.87292055933831
2024-03-28,4.095206501537651,2.7256834768826357,2.248543272765208,3.22420951079748,2.190346151772538,2.190374921974596,2.19031658497592,3.541835984730033,11.734427090351975,2.9955566609354713,2.6350996820216084,6.858102692315991
2024-04-01,4.088983455263626,2.7177633190493746,2.249492415818038,3.2111877459199505,2.1798629649666887,2.1798917627246843,2.1798332344202307,3.551699181766449,11.770586151173667,2.980014169292139,2.6442910048486015,6.8772009279321855
2024-04-02,4.076674156490063,2.712400268115494,2.2487903922334866,3.2038094122304797,2.158699102486847,2.1587270443142126,2.158670122691805,3.5175172869531983,11.653364634050552,2.9657263920300703,2.6328330402283457,6.8110140841997575
2024-04-03,4.084715762531848,2.720562523382858,2.2486312744357466,3.2128344006113108,2.1639924402231787,2.1640206005005913,2.163963242748599,3.5268704312538977,11.686345721110703,2.973878086995851,2.6275805660780596,6.829124698126206
2024-04-04,4.059313969124484,2.709524283622186,2.244173712994604,3.1984287907349445,2.142388195017725,2.1424152457033623,2.1423600920718684,3.471090990912659,11.4938392248304,2.9558281914036812,2.6127739262963994,6.721118248468631
2024-04-05,4.079826258030856,2.7192376550628814,2.2491813091169224,3.2102570108519215,2.1556466452320304,2.1556747999740775,2.155617470054613,3.510885033603838,11.632336818460578,2.970291683061679,2.625228818429851,6.7981719665106635
2024-04-08,4.083183146283745,2.7244140928300786,2.248562486101855,3.2168893802386846,2.160042968378753,2.160071588508251,2.1600134430370823,3.5068035665280752,11.619416617809652,2.980491260911288,2.621756188659957,6.790268969177764
2024-04-09,4.099352252110293,2.733774363388372,2.2541145171928716,3.2294619018037016,2.1710396383902553,2.171068502791362,2.171009980562225,3.524489749658042,11.677406148011478,2.998359876683669,2.625871105214067,6.824514953651171
2024-04-10,4.0560205248778045,2.7017153696917955,2.24691629452781,3.1854573594954205,2.1318314390224975,2.1318589709002698,2.131802770141891,3.481294658602066,11.531967726558282,2.9427626903868727,2.6323291557718607,6.740875741800879
2024-04-11,4.090250077738836,2.7129805649483245,2.259091373987839,3.202842975980175,2.152107105681026,2.152135497711031,2.1520775748021412,3.55084891967525,11.767337055495108,2.964392111162429,2.6522531677840226,6.875554554480121
2024-04-12,4.060366426468491,2.6901669133095907,2.258881405274624,3.179690614089336,2.1250217554928184,2.1250486618583895,2.1249936481907787,3.4933689551516127,11.563706803655977,2.935716538605296,2.650680699747681,6.764255357918416
2024-04-15,4.028870583576142,2.67080902322712,2.2546568517783365,3.1605847083898713,2.0924990970091786,2.0925253873505687,2.0924715461052426,3.427045376467976,11.337274864480404,2.909132058780044,2.6357080866097977,6.63583215721254
2024-04-16,4.023638467519495,2.658163243794547,2.2542012082554144,3.1528003196790206,2.086033655505066,2.086059648049413,2.0860062895144447,3.431127104841247,11.348310264983764,2.8966273928152,2.63917576715506,6.643735660499173
2024-04-17,4.00652670347214,2.6495603588830585,2.2489257753035843,3.147321538494635,2.069849822568097,2.0698746343558163,2.0698235590233547,3.3816397084938856,11.177077625109378,2.8836858199600037,2.62032811970382,6.547912576768373
2024-04-18,3.993319071473685,2.645762903308455,2.245802601466143,3.1442065762996743,2.059898201452134,2.059922985225054,2.059872001431737,3.343035875951881,11.047186003445862,2.877632022845509,2.6131792493692543,6.473163477986991
2024-04-19,3.971765054826269,2.6450973568481437,2.241215837374817,3.141636248789085,2.044161067276777,2.044185481305296,2.0441353398917546,3.2741615109946465,10.814151516466447,2.8717802565501787,2.5939969089673705,6.33980115692492
2024-04-22,3.9772801620586,2.6555310057508987,2.2380341450309,3.1424811547877836,2.0610239955022105,2.061049130223571,2.060997574390874,3.303411676640936,10.92022730613424,2.87818561332681,2.6028314557616916,6.396438629872385
2024-04-23,4.0017083411343135,2.6722698504813334,2.240097456646352,3.1602631958067726,2.085395607349498,2.0854216809129866,2.085368267259698,3.3523895428475967,11.090313849594917,2.8991526294141146,2.6096269932271587,6.491275103820908
2024-04-24,3.999462448451292,2.66969866122505,2.23972471650428,3.151731730771604,2.085781781646914,2.085808199268723,2.0857541343943997,3.3676947830841995,11.144430835578145,2.8963926492640337,2.6156223772014164,6.520910837865546
2024-04-25,3.9913974595897592,2.6653841846755877,2.236607809882466,3.144504232767783,2.0775811253284733,2.0776074232089314,2.0775535713652764,3.360382111023873,11.120748966371925,2.8885844116670523,2.610093501657551,6.506751216651812
2024-04-26,4.01851377611913,2.678389587070473,2.2465411301984886,3.1629215980697345,2.0947135674618975,2.0947401332036217,2.094685672294229,3.398305263557404,11.248337747793293,2.90500557097472,2.628182993728681,6.58018230595482
2024-04-29,4.030346451958463,2.6897247687516863,2.247163456117742,3.1742212645833843,2.106596929854842,2.1066237693387575,2.106568825002314,3.4129303463805485,11.299298865715047,2.9195228856426536,2.6269427789371935,6.608501042428553
2024-04-30,3.97805037211238,2.6541318534366654,2.2369338038029287,3.1329240876587274,2.0697377529691217,2.06976345509028,2.069710734353485,3.3377641987269446,11.04127615754011,2.8745980519832077,2.6168973638327864,6.462955861393442
2024-05-01,3.9771445277736106,2.6512543324945455,2.238284838106796,3.142917289946344,2.063822100648561,2.063847311416663,2.0637955709585096,3.303581781318677,10.920076181639649,2.877989008934085,2.605604814606481,6.396768005753544
2024-05-02,4.002566758709468,2.6737854961480245,2.2391197378997805,3.1632713682032905,2.0897877815108714,2.0898138755680753,2.0897604230763775,3.3511990714009148,11.086958333087445,2.9037789072815623,2.60624037804349,6.488969978606524
2024-05-03,4.047028837541105,2.693531689075007,2.24923819582874,3.1862405618499174,2.1226961419210806,2.122722789073376,2.1226681734580164,3.44456171621771,11.402974463425416,2.9321649772540055,2.6274393162801215,6.669749271758521
2024-05-06,4.076698328306138,2.7100301773262157,2.257193649617643,3.208985268081425,2.141686161213392,2.1417132500974083,2.1416576914168104,3.4850356550248383,11.540167292431304,2.9520086166293185,2.640210287562731,6.748119481417723
2024-05-07,4.076050280050439,2.712190804116141,2.2590168201746827,3.211108413397972,2.1438814064628122,2.1439086415604693,2.1438528929631286,3.4736415158887493,11.500702753115027,2.956680902221697,2.6418753002385764,6.726056862871092
2024-05-08,4.072665128325864,2.7061035855456637,2.2585571120938814,3.2028076258681533,2.1404651156725745,2.140492244162172,2.140436626655962,3.4835052355201817,11.534903309085319,2.947619244945299,2.646913406629983,6.745156110394755
2024-05-09,4.088168228939402,2.7225799500735746,2.2613770212209703,3.223506746306455,2.1526370746934345,2.1526650346689795,2.1526079549650263,3.4824851300487487,11.532918345212709,2.972331926718231,2.640721185422108,6.743180867015265
2024-05-10,4.092676907330597,2.7207936468246547,2.2642196111640414,3.222071061842335,2.1513682815431654,2.151396335786641,2.151339035482376,3.495409166094479,11.576299466242247,2.9717064808536264,2.646582077140009,6.768205844677398
2024-05-13,4.09262747201329,2.723148188638503,2.2627310276243713,3.217673317388582,2.156788129342933,2.156816329235812,2.1567587670712696,3.511905139075272,11.634396942578007,2.9722863724510535,2.650439468697309,6.800147209890155
2024-05-14,4.1146028031060595,2.735256871239591,2.268235864221247,3.2348339895104807,2.17244193687278,2.1724705957047536,2.1724121526897777,3.543026194879209,11.739618798787692,2.9917669732077337,2.655245024902096,6.860407311576644
2024-05-15,4.164410512854391,2.7610364886156935,2.2788486780522876,3.27012071418244,2.20634486232179,2.2063741837292143,2.2063144346181534,3.622784384939308,12.008468605660967,3.031163300203915,2.6658113280501277,7.014844123541868
2024-05-16,4.155110501499595,2.7559540682281476,2.2778626984590318,3.261096830807451,2.1992967596582758,2.1993258986012325,2.1992665314200357,3.6101997743565373,11.965703539579376,3.0233641881676516,2.666727992270999,6.990476379780851
2024-05-17,4.159120976044024,2.7631145606076752,2.279076237029009,3.2680236764993014,2.1975106579056254,2.1975400609831275,2.1974801704932627,3.602206944882753,11.940862682538713,3.028035601472719,2.6646243889162875,6.974999760996213
2024-05-20,4.173602350145709,2.765113376378651,2.284266184560252,3.270928740377884,2.2056886762254138,2.2057182098170136,2.205657973798314,3.644552035145038,12.083241897974135,3.031624770707529,2.6781872266759095,7.056993105348175
2024-05-21,4.178696644636254,2.7636939971003915,2.285921367627527,3.2746053926385215,2.2083442708201733,2.2083736457354415,2.2083137065999967,3.6505041310809405,12.100639156211129,3.033741979263647,2.679745639538419,7.068518225466363
2024-05-22,4.167350425340765,2.7474367274874965,2.283199404046507,3.2567947739724556,2.20285356352528,2.2028824301578633,2.2028234220783465,3.6586668039349575,12.125892208866837,3.0172256500319103,2.6873088374063827,7.084323714178426
2024-05-23,4.135314604066664,2.725053825138746,2.274617222897234,3.2264781536446145,2.179964700025447,2.1799925308401478,2.179935407510571,3.628906324255444,12.024953484056004,2.9816798056814693,2.6831380146113597,7.026698113587482
2024-05-24,4.1529983679215645,2.736253678340387,2.275749421538135,3.240733950666361,2.194733377318288,2.1947615251328965,2.1947037139053114,3.659516804728649,12.130179101054827,2.994529508773155,2.6857953085978314,7.085969581676758
2024-05-28,4.152657565541252,2.736739444400196,2.274889482377019,3.2366705650800602,2.192921166666853,2.1929497210582105,2.1928910609833387,3.674992933535517,12.186462966832291,2.990230486535887,2.6874294644997003,7.115936209463759
2024-05-29,4.127090157769243,2.7120093938914445,2.2719525449733946,3.2110609512508623,2.174108444818546,2.1741366114729335,2.174078700792767,3.6516946025276225,12.104372007518947,2.9642860161344764,2.6910298972015445,7.070823350680749
2024-05-30,4.109212215468353,2.714313416352625,2.266638097408876,3.2184602605783925,2.163880903997376,2.163908873809061,2.1638515439086916,3.568364998127477,11.820463865152432,2.968568343412832,2.6637334186551063,6.9094711630723715
2024-05-31,4.120853154183535,2.728197222860733,2.2675845601223625,3.2325754719225674,2.1788295587466378,2.178858205571206,2.178799668845483,3.5739774073029134,11.842202449893522,2.986495902716844,2.66403087374896,6.920338543335711
2024-06-03,4.13735001848945,2.729164248148102,2.271356583219778,3.2474717246299827,2.18173167803511,2.1817595339827913,2.1817024893491284,3.582990080950622,11.86503318096973,2.9967458973652175,2.6574524877010743,6.937789899546105
2024-06-04,4.1400905891512645,2.723941479378014,2.272830980715608,3.244852684561925,2.182858158613589,2.182885647621436,2.1828293910745664,3.5904731189861976,11.88503734434354,2.998374068967507,2.660029826180687,6.9522794025947325
2024-06-05,4.186183048052184,2.744881462964598,2.286739401619885,3.2739418688199335,2.2119997264552973,2.2120276947249033,2.2119703618252213,3.6702310477487883,12.15455524878937,3.026475181549083,2.6834839874998977,7.106715708606222
2024-06-06,4.184277822029336,2.748787521941712,2.286801122678079,3.2741230430229833,2.2069210323538,2.2069489631216452,2.2068917324024135,3.657986907819008,12.114165249275114,3.0266066323561964,2.677875860950375,7.0830072225612595
2024-06-07,4.153497580193952,2.7247139994375225,2.277505365721694,3.2343565346927177,2.1973783142553014,2.197406440981577,2.197348768501678,3.6664897900285083,12.148570686967286,2.9935767159021456,2.6945942428975265,7.099471463035642
2024-06-10,4.161549347838603,2.7328863971270807,2.2822294993481993,3.2406208262392555,2.2018285739123544,2.2018572157724265,2.201798549419651,3.6758429343292076,12.18262994026975,3.0006697237026145,2.7012635657686213,7.1175820769620906
2024-06-11,4.190368446521805,2.7361521719448865,2.292845828627265,3.249841976509494,2.2164828454770285,2.216511183160386,2.2164530229026225,3.744206985253218,12.408230809423904,3.012240323003634,2.721575249944536,7.249956270380682
2024-06-12,4.228822963461285,2.754302216565659,2.300581129265708,3.2723887316126663,2.247295889270757,2.2473249603135055,2.247265328880146,3.827026014322631,12.689125510598243,3.040650057815178,2.735138388976637,7.410319824391847
2024-06-13,4.2424312951362495,2.7537116729871314,2.308336404770553,3.2745589281499856,2.2543659707939723,2.2543945891353867,2.2543358665373696,3.8572970693328767,12.785139966502165,3.0464746893429617,2.7495829290870475,7.468934058580005
2024-06-14,4.25615183066078,2.75145138828378,2.3179261798022193,3.278614386458431,2.2521705157128173,2.2521986202913227,2.252140909628199,3.87175204747828,12.826549393050072,3.051229625140507,2.761226710452239,7.496923419172577
2024-06-17,4.268565329666634,2.756105786945987,2.3161117763440338,3.279804563743258,2.268001337001226,2.2680302478401253,2.2679708476448037,3.9304227447461075,13.031795452341036,3.0553562533917766,2.7718434231022537,7.610528246902401
2024-06-18,4.281578175168892,2.767583551316011,2.3203680992812115,3.292367963283207,2.2741402420666814,2.2741689893892425,2.2741099111163354,3.935354735210578,13.047539411534828,3.066825050870404,2.7724656792610127,7.6200781236411
2024-06-20,4.271580763170877,2.767768887865654,2.3224907571226807,3.2911596933952127,2.260436739821391,2.260465360046323,2.2604065480271895,3.8911384934931372,12.898581146285535,3.0608053424906374,2.768774607032466,7.53446164459638
2024-06-21,4.261407386559955,2.7609527380979744,2.319770949725123,3.2823959203323367,2.2599900064315532,2.2600186788110013,2.2599598052706273,3.8843363967635436,12.875800979329094,3.0545594932500157,2.7713475901387206,7.521290656979861
2024-06-24,4.237180531570428,2.7668628035629235,2.310827192572669,3.285109226307897,2.244086309576852,2.2441147949248657,2.2440564300419386,3.7891062586567053,12.55674672577586,3.051532690092229,2.7410089756552223,7.336895312487388
2024-06-25,4.25700198808474,2.7668884872298096,2.3160242143930914,3.285347397785108,2.2558128714565653,2.255841137801088,2.2557830126747405,3.8586121796909003,12.791311841824806,3.0522884975093643,2.760749040640481,7.471480523725748
2024-06-26,4.243144006094979,2.7566346675571918,2.3134733965884036,3.270740805268336,2.250733174561865,2.2507618461495946,2.250702917205825,3.854182925631921,12.77917682126218,3.0388839378513968,2.7681900182213948,7.462904101972229
2024-06-27,4.255206105025323,2.766091209982093,2.3170013478743026,3.285661825520838,2.259152270062513,2.2591813590127328,2.259121696319473,3.856056951359666,12.784565329177058,3.0548648961591636,2.766226139614145,7.466532802156067
2024-06-28,4.2407837338152286,2.7617274355019155,2.312693268972897,3.272296411871609,2.2568849937193844,2.256915128362911,2.256853538892951,3.8540125596566717,12.784481399311161,3.050246807217599,2.765703594040283,7.462574220137334
2024-07-01,4.24012157605196,2.758952250289185,2.3115707783003026,3.262421023157097,2.2549222415579533,2.254952686694234,2.2548903741708504,3.883143834936797,12.88764513396094,3.0410703066745794,2.773763168411205,7.518981484135601
2024-07-02,4.25713004598483,2.7680330349891076,2.3147448108213147,3.276918033208081,2.2665611708253626,2.266591653593173,2.266529250946825,3.9025645109252087,12.952044241570805,3.054108133745569,2.7762551192561946,7.556585989498623
2024-07-03,4.290269117232025,2.785943718303548,2.323119171953202,3.297784493027148,2.282054211749819,2.2820843878053907,2.2820224793124195,3.955205245599734,13.128537705401722,3.074239510239326,2.782228524582517,7.658514922897376
2024-07-05,4.311006120586807,2.7937440497543804,2.32915041417946,3.316625809946501,2.2882763049767267,2.28830624411669,2.288244769382625,3.9673007072474333,13.16409930705978,3.0890026500859595,2.7790801944225896,7.681935521267408
2024-07-08,4.314251221494743,2.7909676874674654,2.3295939574772664,3.3138318161664477,2.2979014817051295,2.2979317424275862,2.2978696563052097,3.994387590824565,13.256448616868775,3.091219806029614,2.788937908671065,7.734384203246942
2024-07-09,4.311882074683954,2.786239692112279,2.3302453703395654,3.310989348650468,2.295002272911247,2.2950326277320356,2.2949703613309964,3.9911508985923323,13.244996824589883,3.0885036649568067,2.7906147692622456,7.7281169543376835
2024-07-10,4.341117870948994,2.8030031811388407,2.3358493037461034,3.329118645516952,2.3181055120356953,2.3181366129292567,2.3180728539601834,4.049072717202085,13.444392915918124,3.1103452537542786,2.8031844238643457,7.840271718664429
2024-07-11,4.330165230942071,2.819436635483219,2.332718590000021,3.354240667519537,2.3183333694257198,2.318365270579768,2.318300325849476,3.9477094039862646,13.101269031218406,3.135432772451462,,
2024-07-12,4.349023285454564,2.8314388542663482,2.3346701465160113,3.369052405783288,2.336495683383875,2.336528156948356,2.3364620990747884,3.9829738543753725,13.222957900896997,3.1527403314301203,,
2024-07-15,4.350185924177968,2.832030900378569,2.334740697296018,3.3736178983077543,2.346144462681367,2.346178141201808,2.346109802598397,3.990128702740836,13.251233528922496,3.1598443126924565,,
2024-07-16,4.3778891571699745,2.8540264528526778,2.342806390187976,3.4145927123507063,2.3665794162785696,2.366613741697403,2.366544219530554,3.976840679266391,13.203559361704741,3.194563564007067,,
2024-07-17,4.319352949688261,2.8370127712282107,2.3256895302094933,3.3945913140277306,2.325715736169548,2.3257491045176666,2.3256817019865816,3.822155690070063,12.677490253118991,3.1681524767846327,,
2024-07-18,4.302944843803523,2.820437670085628,2.3255723394420063,3.3698161478795425,2.3100371533985187,2.3100699724702327,2.3100036098486623,3.8224964220205617,12.677083281997513,3.146651275882598,,
2024-07-19,4.266885670240882,2.800951415798492,2.316267721330236,3.346505098562294,2.2905942353211546,2.290626742536099,2.2905610538135646,3.7627005776830647,12.474677350339723,3.122435016550958,,
2024-07-22,4.30118885679605,2.8168407169957894,2.3228747418873983,3.3623933493515707,2.323024009673588,2.323057917187449,2.322989480241027,3.8517978019784285,12.780804055669453,3.1481755226212154,,
2024-07-23,4.298896853477055,2.810213153820877,2.3240402091797,3.3664319083815033,2.3226080206468667,2.3226420614764693,2.322573383910655,3.836465386800989,12.725207976633248,3.148612818374131,,
2024-07-24,4.2248285387217015,2.7776172424168997,2.307049283019971,3.3265876586408103,2.263565579017076,2.2635979176424885,2.26353264404692,3.6776918754961807,12.184617822590793,3.0974778146944923,,
2024-07-25,4.208264672341749,2.77733591858365,2.301639165355446,3.322882051387823,2.2582542720662038,2.25828612261601,2.2582218128644485,3.6383394255936086,12.052608607030345,3.0890374141892876,,
2024-07-26,4.244664538589812,2.798689295672005,2.31096147927971,3.352925510764746,2.2864801105476964,2.2865129974495244,2.2864467329535776,3.684505991911145,12.209703452299326,3.123682323807848,,
