date,SPY,IWM,EFA,EEM,AGG,LQD,HYG,TLT,GLD,VNQ,DBC,VT,XLE,XLK,UUP
2008-07-01 00:00:00-04:00,93.65325164794922,54.604007720947266,41.7452507019043,31.369394302368164,61.843536376953125,53.621646881103516,33.36530303955078,56.56739044189453,92.66000366210938,29.081966400146484,39.20498275756836,34.298519134521484,52.34089279174805,17.977224349975586,19.282922744750977
2008-07-02 00:00:00-04:00,92.04838562011719,53.054969787597656,41.08155822753906,30.475133895874023,61.76905822753906,53.584495544433594,33.340232849121094,56.863216400146484,93.16999816894531,28.72322654724121,39.953460693359375,33.795562744140625,50.762123107910156,17.740156173706055,19.18852424621582
2008-07-03 00:00:00-04:00,92.14321899414062,52.7694206237793,41.34580993652344,30.388063430786133,61.787696838378906,53.515384674072266,33.3259391784668,56.73993682861328,92.05999755859375,28.429264068603516,39.93626022338867,33.88637161254883,50.01398468017578,17.661128997802734,19.377321243286133
2008-07-07 00:00:00-04:00,91.20213317871094,52.10315704345703,40.9893798828125,30.279809951782227,62.00481414794922,53.76511001586914,33.35456848144531,56.998802185058594,91.2300033569336,27.791536331176758,39.394256591796875,33.8165283203125,48.75919723510742,17.858686447143555,19.360157012939453
2008-07-08 00:00:00-04:00,92.8216323852539,53.99089813232422,41.2044677734375,30.651634216308594,62.24684143066406,54.05732345581055,33.265113830566406,57.368553161621094,90.86000061035156,29.86419105529785,37.96611404418945,33.87939453125,47.95213317871094,18.04042625427246,19.445972442626953
2008-07-09 00:00:00-04:00,91.03435516357422,52.547340393066406,40.66982650756836,30.03271484375,62.4887809753418,54.09452819824219,33.15061569213867,57.62123107910156,91.5,27.826416015625,37.940303802490234,33.48820877075195,47.03905487060547,17.50309944152832,19.308666229248047
2008-07-10 00:00:00-04:00,91.40643310546875,53.06288146972656,41.020111083984375,30.57632827758789,62.544673919677734,53.78636169433594,33.19355773925781,57.61507034301758,93.52999877929688,28.36452293395996,38.97269821166992,33.43233108520508,48.4823112487793,17.724353790283203,19.29150390625
2008-07-11 00:00:00-04:00,90.3413314819336,53.35636520385742,40.37485122680664,30.371597290039062,62.19098663330078,53.371925354003906,33.15061569213867,56.79543685913086,95.16000366210938,28.22500991821289,39.51469802856445,33.2856330871582,48.18777084350586,17.55840492248535,19.162778854370117
2008-07-14 00:00:00-04:00,89.5242691040039,52.47594451904297,40.2888069152832,30.333946228027344,62.284027099609375,53.39848327636719,33.0719108581543,57.29462432861328,95.91000366210938,27.243484497070312,39.53190612792969,33.17386245727539,48.50590896606445,17.424074172973633,19.128454208374023
2008-07-15 00:00:00-04:00,88.26221466064453,52.25386047363281,39.64354705810547,29.827987670898438,62.526023864746094,53.387882232666016,32.56022644042969,57.27608871459961,96.16999816894531,26.97942352294922,38.27583312988281,32.66394805908203,46.46173858642578,17.384559631347656,19.11128807067871
2008-07-16 00:00:00-04:00,90.42884826660156,54.173309326171875,40.37485122680664,30.689289093017578,62.04828643798828,52.96810531616211,32.66756820678711,56.24076843261719,94.44000244140625,28.947433471679688,37.69081497192383,33.33453369140625,45.265865325927734,17.637432098388672,19.205686569213867
2008-07-17 00:00:00-04:00,91.33343505859375,54.25264358520508,40.9893798828125,30.832834243774414,61.77518844604492,52.78749465942383,32.76416778564453,55.95112228393555,94.22000122070312,29.29620361328125,36.80467224121094,33.76064682006836,44.52363204956055,17.819183349609375,19.240013122558594
2008-07-18 00:00:00-04:00,91.90248107910156,54.63337326049805,41.253623962402344,30.566919326782227,61.41534423828125,52.691837310791016,33.290157318115234,55.74160385131836,94.16999816894531,29.346040725708008,36.176639556884766,33.7257194519043,45.30122375488281,18.016727447509766,19.240013122558594
2008-07-21 00:00:00-04:00,91.9535140991211,55.299625396728516,41.49329376220703,30.945798873901367,61.738033294677734,52.750308990478516,33.45473861694336,55.95729064941406,95.12000274658203,29.565250396728516,36.61540603637695,33.83048629760742,46.656124114990234,17.661128997802734,19.171361923217773
2008-07-22 00:00:00-04:00,92.99671936035156,56.68767166137695,41.634647369384766,30.964632034301758,61.52709197998047,53.09033203125,33.56924057006836,55.67997360229492,93.05999755859375,30.357452392578125,35.8153076171875,34.01911163330078,45.106849670410156,17.566312789916992,19.308666229248047
2008-07-23 00:00:00-04:00,93.50005340576172,57.05252456665039,41.78826904296875,31.009334564208984,61.60154724121094,52.90435028076172,33.479793548583984,55.56903839111328,90.56999969482422,31.214412689208984,35.00659942626953,34.28455352783203,43.46915054321289,17.882402420043945,19.38590431213379
2008-07-24 00:00:00-04:00,91.5595932006836,55.60896301269531,41.02626419067383,29.863271713256836,62.029632568359375,53.371925354003906,33.55852127075195,56.11134338378906,91.33000183105469,29.146728515625,35.03240966796875,33.53012466430664,43.36310958862305,17.424074172973633,19.368738174438477
2008-07-25 00:00:00-04:00,91.5377197265625,56.06108474731445,41.11228942871094,30.068016052246094,61.713199615478516,53.09033203125,33.63007736206055,55.550601959228516,91.69000244140625,29.625045776367188,34.59364318847656,33.67681121826172,43.48093795776367,17.669048309326172,19.394485473632812
2008-07-28 00:00:00-04:00,90.19541931152344,55.10927200317383,40.424015045166016,29.559701919555664,61.99244689941406,53.39848327636719,33.51558303833008,56.11134338378906,91.7300033569336,29.14175796508789,34.765708923339844,33.13893508911133,43.65176773071289,17.29764175415039,19.35157585144043
2008-07-29 00:00:00-04:00,92.1213150024414,56.4576416015625,40.82345962524414,31.19759178161621,61.917938232421875,53.265682220458984,33.522735595703125,55.88334274291992,90.58999633789062,30.496952056884766,34.369964599609375,33.46027374267578,43.13335037231445,17.645341873168945,19.514625549316406
2008-07-30 00:00:00-04:00,93.76266479492188,56.7986946105957,41.2044677734375,30.872848510742188,61.98624801635742,53.520694732666016,33.52988815307617,55.93882369995117,89.5199966430664,30.392332077026367,35.049617767333984,34.01911163330078,45.70180130004883,17.763856887817383,19.497461318969727
2008-07-31 00:00:00-04:00,92.52257537841797,56.568695068359375,40.798885345458984,30.180978775024414,62.302677154541016,53.85541534423828,33.59786605834961,56.4934196472168,90.08000183105469,30.013662338256836,34.75710678100586,33.67681121826172,43.8284912109375,17.661128997802734,19.497461318969727
2008-08-01 00:00:00-04:00,92.03376007080078,56.64007568359375,40.19049072265625,29.97624397277832,62.229164123535156,53.66111755371094,33.44758605957031,56.6183967590332,89.56999969482422,30.038585662841797,34.369964599609375,33.481231689453125,43.82261276245117,17.463590621948242,19.557533264160156
2008-08-04 00:00:00-04:00,91.18025970458984,56.1165771484375,39.80947494506836,29.058448791503906,62.04848861694336,53.66648483276367,33.216983795166016,56.48849868774414,88.13999938964844,29.600133895874023,33.23433303833008,32.99224853515625,41.76078414916992,17.550512313842773,19.566116333007812
2008-08-05 00:00:00-04:00,93.63870239257812,57.07631301879883,40.81731414794922,29.4326229095459,61.94258499145508,53.43163299560547,33.45119857788086,56.06793212890625,86.08000183105469,30.930418014526367,33.002044677734375,33.802555084228516,42.0729866027832,17.882402420043945,19.71200180053711
2008-08-06 00:00:00-04:00,94.05450439453125,57.36185836791992,40.82960891723633,30.018590927124023,61.8740348815918,53.51169204711914,33.227787017822266,55.839080810546875,86.63999938964844,30.780946731567383,32.64931106567383,34.026092529296875,43.033226013183594,18.135263442993164,19.772077560424805
2008-08-07 00:00:00-04:00,92.65383911132812,56.50523376464844,40.01228332519531,28.987857818603516,62.19795608520508,53.95472717285156,33.188140869140625,56.74823760986328,86.08999633789062,29.968828201293945,32.82997512817383,33.250709533691406,42.53248977661133,18.103652954101562,19.87505340576172
2008-08-08 00:00:00-04:00,94.37547302246094,57.996402740478516,40.17819595336914,29.058448791503906,62.10453796386719,54.008121490478516,33.245811462402344,56.90290832519531,84.43000030517578,30.84073257446289,31.909435272216797,33.690792083740234,41.813785552978516,18.451351165771484,20.192575454711914
2008-08-11 00:00:00-04:00,95.35299682617188,59.384403228759766,40.14133071899414,28.754886627197266,61.94879913330078,53.76255798339844,33.15211868286133,56.35862731933594,81.12999725341797,31.83719253540039,31.875017166137695,33.89337158203125,41.7961311340332,18.569875717163086,20.30413818359375
2008-08-12 00:00:00-04:00,94.36087036132812,58.940250396728516,39.85249328613281,28.514841079711914,62.21040725708008,54.08818054199219,33.281856536865234,56.884368896484375,80.5199966430664,31.124731063842773,31.599714279174805,33.42534255981445,41.81968688964844,18.60939598083496,20.261228561401367
2008-08-13 00:00:00-04:00,93.79188537597656,59.1544189453125,39.225677490234375,28.507781982421875,62.10453796386719,53.805274963378906,33.33228302001953,56.686458587646484,81.55999755859375,30.67133903503418,32.65791702270508,33.05511474609375,43.29830551147461,18.538267135620117,20.261228561401367
2008-08-14 00:00:00-04:00,94.4994888305664,59.725502014160156,39.0720329284668,28.8819637298584,62.254058837890625,53.96005630493164,33.33228302001953,57.05137252807617,79.3499984741211,31.164594650268555,32.37400817871094,33.201812744140625,42.50304412841797,18.68050765991211,20.381370544433594
2008-08-15 00:00:00-04:00,94.95906829833984,59.56687545776367,38.813934326171875,28.430124282836914,62.43470764160156,54.08283996582031,33.40794372558594,57.54615020751953,77.62999725341797,31.119749069213867,31.935239791870117,33.17386245727539,41.70777893066406,18.751623153686523,20.53584098815918
2008-08-18 00:00:00-04:00,93.66057586669922,58.797508239746094,38.617286682128906,27.950057983398438,62.54065704345703,54.10416030883789,33.33228302001953,57.77501678466797,78.80000305175781,30.691268920898438,32.115909576416016,32.62202835083008,41.17757034301758,18.51456642150879,20.475770950317383
2008-08-19 00:00:00-04:00,92.63924407958984,57.82188034057617,38.18097686767578,27.71708106994629,62.490745544433594,54.018775939941406,33.39713668823242,57.55227279663086,80.43000030517578,29.933948516845703,32.61490249633789,32.34259796142578,42.656192779541016,18.190576553344727,20.381370544433594
2008-08-20 00:00:00-04:00,93.06964111328125,57.90122604370117,38.4083366394043,28.423063278198242,62.59048843383789,54.02412033081055,33.38996124267578,57.7131233215332,80.05999755859375,29.978790283203125,32.87299346923828,32.63599395751953,43.88740539550781,18.230087280273438,20.44144058227539
2008-08-21 00:00:00-04:00,93.23017120361328,57.23493957519531,38.56196975708008,28.38070297241211,62.6029167175293,53.70384216308594,33.343109130859375,57.608028411865234,82.30000305175781,29.445676803588867,34.28392791748047,32.887474060058594,44.98900604248047,18.158973693847656,20.209739685058594
2008-08-22 00:00:00-04:00,94.57974243164062,58.44057083129883,38.74020004272461,28.359525680541992,62.53438186645508,53.72517013549805,33.15211868286133,57.570865631103516,81.08000183105469,30.44712257385254,33.12248992919922,33.06209945678711,43.95808410644531,18.41183090209961,20.415699005126953
2008-08-25 00:00:00-04:00,92.66111755371094,57.1556282043457,38.13180160522461,27.773563385009766,62.72748947143555,54.07212448120117,33.33228302001953,58.146080017089844,80.93000030517578,29.525407791137695,32.93321228027344,32.45436477661133,43.386680603027344,18.174772262573242,20.40711784362793
2008-08-26 00:00:00-04:00,92.93103790283203,57.24288558959961,38.322303771972656,27.822975158691406,62.65278244018555,54.13622283935547,33.15211868286133,58.19556427001953,81.2300033569336,29.874168395996094,32.95042419433594,32.62202835083008,44.27031326293945,18.103652954101562,20.527259826660156
2008-08-27 00:00:00-04:00,93.83564758300781,57.925025939941406,38.68488693237305,28.416006088256836,62.72748947143555,54.05084991455078,33.188140869140625,58.29458236694336,81.36000061035156,30.173097610473633,33.2601432800293,32.66394805908203,44.97132873535156,18.277502059936523,20.467187881469727
2008-08-28 00:00:00-04:00,94.97366333007812,59.098915100097656,39.182655334472656,28.613672256469727,62.78361511230469,54.040122985839844,33.23497009277344,58.300743103027344,82.18000030517578,30.94038200378418,32.60629653930664,33.3554801940918,44.18195724487305,18.38813018798828,20.53584098815918
2008-08-29 00:00:00-04:00,93.95234680175781,58.591278076171875,39.06589126586914,28.274797439575195,62.76485824584961,53.93336486816406,33.29625701904297,58.04093933105469,81.70999908447266,30.726146697998047,32.4858512878418,33.05511474609375,43.97578811645508,17.977224349975586,20.544424057006836
2008-09-02 00:00:00-04:00,93.36876678466797,58.57539749145508,38.463653564453125,27.420560836791992,62.97377014160156,54.1462516784668,33.30351638793945,58.58099365234375,79.19999694824219,30.925432205200195,31.642728805541992,32.133033752441406,41.560489654541016,17.874494552612305,20.74180030822754
2008-09-03 00:00:00-04:00,93.28850555419922,58.813350677490234,38.30388259887695,26.968727111816406,62.96131896972656,54.25348663330078,33.412330627441406,58.82928466796875,78.88999938964844,31.413698196411133,31.462066650390625,32.24479675292969,41.40141677856445,17.637432098388672,20.724634170532227
2008-09-04 00:00:00-04:00,90.47994232177734,56.96528625488281,36.6630744934082,25.72618865966797,63.19270706176758,54.269588470458984,33.55744552612305,59.30109786987305,78.38999938964844,30.531831741333008,31.01469612121582,31.057283401489258,40.470664978027344,17.00526237487793,20.887685775756836
2008-09-05 00:00:00-04:00,90.76441955566406,56.82249069213867,36.527870178222656,26.093303680419922,63.005096435546875,54.21595764160156,33.5284309387207,59.270057678222656,78.9800033569336,30.536802291870117,30.70497703552246,30.85470199584961,40.30571746826172,17.00526237487793,20.964921951293945
2008-09-08 00:00:00-04:00,92.63924407958984,57.48876953125,37.3452033996582,26.41806411743164,63.39908981323242,54.30706787109375,33.488525390625,59.51837158203125,78.86000061035156,31.857139587402344,30.636152267456055,31.727876663208008,40.02885437011719,17.21072006225586,21.07648277282715
2008-09-09 00:00:00-04:00,89.88903045654297,56.16416931152344,36.13457489013672,24.935487747192383,63.68056869506836,54.49479293823242,33.56106948852539,60.10810089111328,76.48999786376953,30.66634750366211,29.517730712890625,30.93852996826172,37.26011276245117,16.91044044494629,21.085063934326172
2008-09-10 00:00:00-04:00,90.25377655029297,56.68767166137695,36.484840393066406,25.337909698486328,63.63674545288086,54.47332000732422,33.37608337402344,59.73564147949219,74.22000122070312,30.721158981323242,29.560752868652344,31.19001007080078,38.7269401550293,16.831424713134766,21.222370147705078
2008-09-11 00:00:00-04:00,91.5595932006836,57.04458999633789,36.404964447021484,24.963729858398438,63.55541229248047,54.04970932006836,33.37608337402344,59.7046012878418,73.08000183105469,31.189495086669922,29.311250686645508,31.16904640197754,39.280677795410156,17.107995986938477,21.28244400024414
2008-09-12 00:00:00-04:00,91.98268127441406,57.30632400512695,37.117828369140625,25.79678726196289,63.29901123046875,53.63684844970703,33.37608337402344,58.934871673583984,75.55000305175781,31.08985710144043,29.509124755859375,31.518321990966797,40.60615539550781,17.18701171875,20.879104614257812
2008-09-15 00:00:00-04:00,87.60569763183594,54.73645782470703,35.53846740722656,23.770599365234375,63.54914474487305,53.24007034301758,32.14984893798828,60.84681701660156,77.55999755859375,29.29620361328125,28.347688674926758,30.226001739501953,37.495750427246094,16.357297897338867,20.690311431884766
2008-09-16 00:00:00-04:00,89.07199096679688,56.314903259277344,35.274227142333984,23.975339889526367,62.90497589111328,49.861942291259766,31.40979766845703,60.834373474121094,76.79000091552734,30.741092681884766,27.771270751953125,30.728958129882812,39.08041763305664,16.66547393798828,20.990665435791016
2008-09-17 00:00:00-04:00,85.0670394897461,53.77675247192383,33.92839431762695,22.273910522460938,63.061344146728516,47.57772445678711,29.5233154296875,61.138519287109375,85.45999908447266,28.97235679626465,28.60578727722168,29.066438674926758,38.261566162109375,15.74093246459961,20.53584098815918
2008-09-18 00:00:00-04:00,87.59111022949219,56.94943618774414,35.47087097167969,24.151836395263672,62.88618469238281,48.22650146484375,31.852394104003906,60.24468994140625,82.80000305175781,31.433645248413086,28.657405853271484,30.596250534057617,39.40440368652344,16.412607192993164,20.621658325195312
2008-09-19 00:00:00-04:00,91.06969451904297,59.48754119873047,37.98431396484375,27.159339904785156,63.16769790649414,49.73324203491211,32.258705139160156,58.332740783691406,85.9800033569336,32.37031173706055,29.603761672973633,32.41944122314453,42.10818099975586,16.53234100341797,20.45860481262207
2008-09-22 00:00:00-04:00,89.00796508789062,57.06840896606445,36.68764877319336,25.38731575012207,62.17947769165039,50.02821731567383,32.22968292236328,58.32650375366211,89.18000030517578,29.649951934814453,30.627552032470703,31.245882034301758,41.36946487426758,16.104167938232422,19.995193481445312
2008-09-23 00:00:00-04:00,86.98285675048828,56.30696487426758,36.17144012451172,24.596616744995117,62.085777282714844,49.5134162902832,31.914058685302734,58.103004455566406,88.31999969482422,29.849245071411133,30.326435089111328,31.448455810546875,40.00426483154297,16.096229553222656,20.123926162719727
2008-09-24 00:00:00-04:00,87.26167297363281,55.59160232543945,36.27592086791992,24.879005432128906,62.160762786865234,49.384735107421875,32.20064926147461,58.35752487182617,86.70999908447266,29.643312454223633,30.076942443847656,30.456527709960938,40.122474670410156,16.135883331298828,20.321298599243164
2008-09-25 00:00:00-04:00,88.6263656616211,55.87774658203125,37.11167907714844,26.1568546295166,62.048160552978516,49.59923553466797,31.38075828552246,58.23954772949219,86.44999694824219,30.01177215576172,30.60173797607422,31.32272720336914,41.103515625,16.41340446472168,20.286970138549805
2008-09-26 00:00:00-04:00,88.67039489746094,56.1400260925293,36.71837615966797,25.26730728149414,61.735435485839844,48.25869369506836,31.271934509277344,58.66173553466797,86.63999938964844,30.940502166748047,30.24040412902832,31.623096466064453,40.01015853881836,16.49269676208496,20.286970138549805
2008-09-29 00:00:00-04:00,81.72207641601562,51.70478057861328,32.619441986083984,22.316274642944336,61.454010009765625,43.861785888671875,28.739700317382812,60.36878967285156,89.56999969482422,28.628774642944336,28.364898681640625,29.618284225463867,35.25269317626953,15.065441131591797,20.44144058227539
2008-09-30 00:00:00-04:00,85.10456848144531,54.049591064453125,34.598236083984375,24.123592376708984,61.66040802001953,48.146080017089844,29.748254776000977,58.897552490234375,85.06999969482422,30.6881103515625,29.156394958496094,30.044403076171875,37.40980911254883,15.739418983459473,20.97350311279297
2008-10-01 00:00:00-04:00,85.1559066772461,53.27063751220703,34.34013748168945,24.41305160522461,61.220863342285156,48.5904541015625,31.04339599609375,59.63862991333008,85.97000122070312,29.946151733398438,28.476736068725586,29.60431480407715,36.795188903808594,15.596696853637695,21.059322357177734
2008-10-02 00:00:00-04:00,82.06692504882812,50.53636169433594,32.840667724609375,22.273910522460938,61.45946502685547,47.884883880615234,30.234819412231445,60.11803436279297,82.33000183105469,28.013010025024414,26.902345657348633,28.011621475219727,34.697147369384766,14.986148834228516,21.35109519958496
2008-10-03 00:00:00-04:00,80.95896911621094,49.836883544921875,32.71162796020508,21.687946319580078,61.92409896850586,47.8632926940918,30.12506675720215,60.64731979370117,82.58999633789062,26.80162239074707,26.274307250976562,27.76713752746582,34.28345489501953,14.77206039428711,21.26527976989746
2008-10-06 00:00:00-04:00,76.8354721069336,47.468257904052734,30.86188316345215,20.057109832763672,61.942989349365234,47.30849075317383,29.0311336517334,61.749393463134766,84.27999877929688,25.99909782409668,25.155885696411133,26.439903259277344,32.439571380615234,13.955362319946289,21.522727966308594
2008-10-07 00:00:00-04:00,73.39430236816406,44.35245895385742,29.417713165283203,18.49688148498535,60.662052154541016,48.191871643066406,28.54088020324707,61.56256866455078,87.2699966430664,23.768165588378906,25.46560287475586,25.224430084228516,30.660686492919922,13.241730690002441,21.36825942993164
2008-10-08 00:00:00-04:00,71.54530334472656,43.28736114501953,28.76016616821289,18.49688148498535,59.44388961791992,47.8471565246582,27.348173141479492,60.678443908691406,89.41999816894531,23.44007110595703,25.835542678833008,24.833250045776367,31.239849090576172,13.122793197631836,21.299606323242188
2008-10-09 00:00:00-04:00,66.5486831665039,39.73438262939453,27.03947639465332,17.13432502746582,59.58201217651367,46.570560455322266,26.711584091186523,60.16786193847656,89.9000015258789,21.582632064819336,24.631084442138672,23.645723342895508,26.742401123046875,12.686689376831055,21.41116714477539
2008-10-10 00:00:00-04:00,64.93446350097656,41.689720153808594,26.031641006469727,17.331998825073242,55.50688171386719,44.00662612915039,24.929826736450195,59.74436950683594,83.22000122070312,23.64701271057129,23.53847885131836,22.898284912109375,25.64906883239746,12.607397079467773,21.44549560546875
2008-10-13 00:00:00-04:00,74.36280059814453,45.29037094116211,30.16744613647461,21.27846908569336,57.65437316894531,46.43052673339844,27.988447189331055,58.9785041809082,81.98999786376953,25.1511287689209,24.846168518066406,25.97886848449707,29.87465476989746,14.08222770690918,21.428329467773438
2008-10-14 00:00:00-04:00,73.26219177246094,44.018619537353516,29.546770095825195,20.219484329223633,58.8661994934082,45.703392028808594,28.17136573791504,58.59872817993164,82.19999694824219,23.44007110595703,24.39019775390625,26.53070068359375,29.910118103027344,13.60647201538086,21.419748306274414
2008-10-15 00:00:00-04:00,66.04973602294922,40.0682258605957,26.394208908081055,16.950769424438477,59.808109283447266,45.703392028808594,26.942075729370117,59.15911102294922,83.30999755859375,20.431827545166016,23.280376434326172,23.3104190826416,25.5899658203125,12.583610534667969,21.668615341186523
2008-10-16 00:00:00-04:00,68.80120849609375,42.691219329833984,27.9489803314209,17.783824920654297,58.8661994934082,46.18272399902344,25.921308517456055,58.85402297973633,79.29000091552734,21.617961883544922,22.841611862182617,23.86227798461914,26.565101623535156,13.241730690002441,21.78017807006836
2008-10-17 00:00:00-04:00,68.39028930664062,41.49102020263672,27.352888107299805,17.226102828979492,59.07972717285156,45.78955078125,25.610313415527344,58.44932174682617,77.20999908447266,21.38578224182129,23.099708557128906,23.631752014160156,27.150182723999023,13.114869117736816,21.814502716064453
2008-10-20 00:00:00-04:00,72.4991683959961,43.47016525268555,29.098161697387695,18.433340072631836,60.13460159301758,47.184627532958984,26.12255096435547,58.91630554199219,78.5,21.542253494262695,23.56428337097168,25.287303924560547,30.311994552612305,13.638195991516113,21.986135482788086
2008-10-21 00:00:00-04:00,70.33466339111328,42.26995849609375,27.457353591918945,16.96488380432129,60.662052154541016,47.65324020385742,25.97254753112793,59.22760772705078,76.02999877929688,20.805339813232422,22.721166610717773,23.722564697265625,28.934980392456055,12.924564361572266,22.3465633392334
2008-10-22 00:00:00-04:00,66.50465393066406,40.13181686401367,25.4539794921875,15.178736686706543,61.365257263183594,47.103816986083984,25.75665855407715,60.42936706542969,71.70999908447266,19.3365478515625,21.64575958251953,21.983186721801758,26.12185287475586,12.250587463378906,22.61259651184082
2008-10-23 00:00:00-04:00,67.2750473022461,38.939552307128906,26.013206481933594,15.602327346801758,60.2852897644043,47.40005874633789,26.192062377929688,60.87759017944336,70.6500015258789,18.831804275512695,21.731796264648438,21.93428611755371,27.510690689086914,12.528106689453125,22.483871459960938
2008-10-24 00:00:00-04:00,63.86323928833008,37.49293518066406,24.329376220703125,13.992673873901367,59.77667236328125,47.5886116027832,25.537158966064453,60.230106353759766,72.20999908447266,17.761756896972656,20.862865447998047,21.77362060546875,25.796804428100586,11.9413480758667,23.067420959472656
2008-10-27 00:00:00-04:00,61.596031188964844,35.656829833984375,23.051149368286133,13.625558853149414,59.18016052246094,47.28156661987305,24.238353729248047,60.273704528808594,72.18000030517578,16.752283096313477,20.7080078125,20.558155059814453,24.147937774658203,11.695537567138672,23.067420959472656
2008-10-28 00:00:00-04:00,68.79385375976562,38.51032638549805,26.228281021118164,16.477750778198242,59.38743209838867,46.96916198730469,24.512739181518555,59.39577102661133,73.79000091552734,19.371871948242188,21.27582359313965,21.794584274291992,27.82982635498047,13.32102108001709,22.801387786865234
